Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,"17,790.62 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,"1,984.56 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,737.83 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,1.10 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,"5,755.21 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,891.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758134,"1,782.21 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,"26,868.83 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,"3,223.36 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,"1,708.25 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,236.79 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,"3,100.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,461.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758138,"2,810.34 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,"51,728.51 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,"1,679.58 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,5.40 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,"3,360.67 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,"5,945.84 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,"1,239.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758146,"5,637.80 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758148,"51,429.18 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758148,"1,168.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758148,"3,114.29 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758148,"3,746.27 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758148,"6,275.92 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"4,309.68 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS DES TPP QRISK,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"1,137.50 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"69,191.43 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"20,810.16 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"1,634.33 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"31,053.59 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,845.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18979784,"8,813.31 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18961706,"1,908.08 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18961706,"28,681.61 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18961706,526.62 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18961706,"3,679.94 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18961706,"2,401.85 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,"60,888.81 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,"7,014.80 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,452.60 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,"4,704.02 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,"3,966.67 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,972.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758142,"6,347.20 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,"51,119.75 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,"5,578.40 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,393.25 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,"2,790.42 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,"3,500.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,497.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760279,"5,482.71 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,"65,673.03 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,"7,534.46 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,936.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,3.47 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,"1,935.77 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,603.36 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,"3,250.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,622.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760281,"6,089.10 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760277,"47,260.58 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760277,"1,226.17 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760277,"2,116.47 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760277,"1,979.17 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760277,"4,189.51 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758140,"46,136.27 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758140,"5,477.70 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758140,638.58 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758140,771.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758140,"7,075.50 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758140,"4,274.74 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,"38,253.48 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,"4,373.80 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,"1,609.92 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,43.17 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,"1,559.70 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,"3,204.17 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758150,"3,051.89 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"74,442.73 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"9,440.16 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"1,987.67 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,452.60 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"2,769.17 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"6,512.50 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"1,669.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758152,"7,080.60 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical- Non NHS LES,LOCAL ENHANCED SERVICES,EGTON MEDICAL INFORMATION SYSTEMS LTD,18768545,"45,830.40 ",927149214
Department of Health,NHS Rotherham CCG,30/09/2017,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,18870662,"27,897.17 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"54,675.96 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"6,977.76 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-APMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"12,840.67 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-APMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,713.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"4,500.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-APMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"4,367.75 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"12,840.67 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758154,"4,243.96 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,18785970,383.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,Income tax <1Yr,BALANCE SHEET,HMRC,18785970,"47,620.12 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,18785970,97.00 ,
Department of Health,NHS Rotherham CCG,30/09/2017,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,18785970,"34,668.74 ",
Department of Health,NHS Rotherham CCG,30/09/2017,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,18785970,"26,257.42 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,18785970,(518.80),
Department of Health,NHS Rotherham CCG,30/09/2017,LPF Management Fees,BUSINESS INFORMATICS,KIER BUSINESS SERVICES LTD,18768528,"26,703.60 ",GB900540375
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,18710198,"33,916.01 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"93,851.19 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"10,490.86 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"3,057.08 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"2,174.11 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"7,153.13 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"1,073.76 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"7,079.17 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"3,036.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18760283,"10,063.53 ",
Department of Health,NHS Rotherham CCG,31/08/2017,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,18565011,"103,356.80 ",156725100
Department of Health,NHS Rotherham CCG,31/08/2017,Clinical&Medical-Serv Recd-CCGs,COLLABORATIVE COMMISSIONING,NHS SHEFFIELD CCG,18490126,"76,666.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,18919249,"73,935.00 ",
Department of Health,NHS Rotherham CCG,31/08/2017,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,18565043,"73,935.00 ",
Department of Health,NHS Rotherham CCG,31/08/2017,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,18580311,"25,001.42 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,18768453,"63,906.45 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,18919267,"34,415.55 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,18720893,"11,018.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,18720893,"130,157.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,18720990,"185,473.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,18720992,"2,241,064.08 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,18785595,"31,070.37 ",
Department of Health,NHS Rotherham CCG,31/08/2017,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,18539329,"31,070.37 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),18768484,"669,987.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),18768488,"25,124.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,ROTHERHAM HOSPICE TRUST (THE),18933279,"60,372.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,18720826,"38,003.71 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,18720826,"10,236.82 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,18911004,"30,000.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Cont Care- Children,CHC CHILDREN,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,18933650,"53,461.71 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,18987787,"25,910.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Voids and Subsidies,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,18720933,"250,000.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,18807903,"268,579.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Computer Network Costs,IM&T,ROTHERHAM NHS FOUNDATION TRUST,18919262,"44,497.00 ",
Department of Health,NHS Rotherham CCG,31/08/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,18565046,"11,055,661.00 ",
Department of Health,NHS Rotherham CCG,31/08/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,18565046,"2,421,005.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,18768456,"163,749.00 ",
