Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,762.92,878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"5,614.55",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"4,345.76",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"75,220.23",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"8,645.56",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"31,871.30",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13256004,"23,292.55",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13256004,543.6,878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13256004,"3,222.34",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988441,"-4,763.45",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988441,"-4,398.48",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988441,-54.02,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988441,-96.74,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988441,-367.34,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988441,"-92,625.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"9,632.80",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"47,936.04",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"37,804.42",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"9,095.37",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"-4,613.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,812,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"6,290.39",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"188,610.69",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"5,859.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009058,"2,359.50",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,"-11,304.44",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,"-10,647.27",
Department of Health,NHS Rotherham CCG,30/06/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,-176.27,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,-74.68,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,-100.09,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,-507.82,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988439,"-132,253.48",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"14,434.23",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"61,783.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"21,023.33",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,800.33,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,550,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"7,314.06",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"-6,823.03",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"8,135.57",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"273,636.61",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988440,"2,224.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,"-49,600.35",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,-198.5,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,-36.92,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,-29.19,
Department of Health,NHS Rotherham CCG,30/06/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,-959.75,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,"-5,243.33",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988460,"-5,481.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"5,943.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"3,519.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"4,517.10",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"-2,516.55",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,812,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"3,774.23",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"101,683.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988461,"2,001.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,"2,946.12",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,"9,676.02",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,"2,589.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,"2,426.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,179.98,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,"23,344.64",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238903,"5,032.31",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"1,482.48",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"5,451.61",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"5,755.21",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,-815.17,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"1,276.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"1,341.95",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"33,655.84",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"1,475.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009059,"2,391.81",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988444,"1,917.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988444,"26,983.20",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988444,"2,670.12",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988444,"1,091.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988444,"3,832.39",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988444,"1,134.95",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS LES GP Comm Incentive Sch,COMMISSIONING SCHEMES,ROTHERHAM GP PRACTICE,13268498,"89,318.39",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS LES Presc Incentive Sch,COMMISSIONING SCHEMES,ROTHERHAM GP PRACTICE,13268499,"197,097.10",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988445,"-2,574.00",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988445,"-2,524.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988445,-13.83,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988445,-17.1,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988445,-94.01,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988445,"-25,464.42",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"2,456.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"10,353.38",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"3,100.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,227.44,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"-1,165.25",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"2,557.94",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"2,204.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"3,145.19",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"49,601.14",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"3,416.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009060,"3,354.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988452,"-47,715.63",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988452,-175.53,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988452,-34.54,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988452,"-3,258.33",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988452,"-3,336.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"5,137.97",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"23,676.22",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,129.55,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"1,113.20",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"5,791.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"3,732.21",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"-2,354.74",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"4,797.87",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"1,508.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"9,980.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"96,481.28",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988453,"3,359.25",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,"-5,547.75",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,"-5,482.63",
Department of Health,NHS Rotherham CCG,30/06/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,-876.74,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,-26.68,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,-33.93,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,-181.39,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988454,"-45,966.46",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"5,703.41",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"28,342.98",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"3,977.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"4,655.80",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"-2,312.86",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"4,912.60",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"1,392.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"2,306.48",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"93,838.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988455,"2,335.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"8,078.68",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"40,275.65",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,755.85,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"5,542.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"1,812.03",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"64,941.36",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"2,668.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238905,"8,512.99",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,"2,516.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,116,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,"3,059.21",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,"27,024.99",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,303.49,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,"4,223.62",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,"1,632.71",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238907,"1,847.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,"-48,171.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,-202.47,
