Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528750,"5,943.66",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739347,"23,252.71",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739347,179.98,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739347,"2,589.50",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739347,"2,946.12",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,"1,475.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,"33,655.84",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,232,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,-810.37,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,"5,755.21",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,797.27,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528726,"1,482.48",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528728,"1,917.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528728,"26,985.42",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528728,"1,091.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528728,"1,134.95",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528729,"-25,464.42",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528729,-95.56,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528729,-71.5,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528729,-14.07,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528729,"-2,524.17",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528729,"-2,574.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528730,"3,416.50",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528730,"50,657.54",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528730,"-1,165.25",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528730,"3,100.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528730,"1,118.25",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528730,"2,456.66",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528737,"-48,244.57",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528737,-174.57,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528737,-34.54,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528737,"-3,258.33",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528737,"-3,336.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528738,"3,359.25",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528738,"96,481.28",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528738,"-2,327.50",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528738,"5,791.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528738,"1,113.20",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528738,"5,137.97",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528739,"-45,994.26",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528739,-182.39,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528739,-33.93,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528739,-26.85,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528739,"-5,482.63",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528739,"-5,547.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528740,"2,335.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528740,"93,838.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528740,"-2,311.43",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528740,"3,977.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528740,"5,703.41",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739349,"65,118.31",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739349,"5,542.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739349,755.85,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739349,"8,078.68",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739351,"26,903.82",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739351,"4,223.62",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739351,"1,847.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,"-48,171.66",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,-205.51,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,-111.58,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,-30.25,
Department of Health,NHS Rotherham CCG,31/10/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,-219.2,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,"-4,842.92",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528733,"-5,183.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528734,"102,828.18",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528734,"-2,714.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528734,"3,966.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528734,847,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528734,"5,777.09",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528736,"2,966.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528736,"24,084.48",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528736,-522.67,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528736,"2,016.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528736,"1,349.16",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,"-43,455.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,-166.13,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,-50.94,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,-258.32,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,-24.45,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,"-5,705.53",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528842,"-6,117.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528843,786.5,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528843,"90,723.60",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528843,"-2,268.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528843,"3,500.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528843,463.83,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528843,"4,979.63",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528844,"-57,675.16",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528844,-224.49,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528844,-87.16,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528844,-33.04,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528844,"-2,986.08",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528844,"-3,221.47",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,"1,872.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,"119,888.30",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,"-2,965.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,474.67,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,"3,250.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,"1,565.55",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,147.65,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528845,"5,533.38",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528840,"-40,923.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528840,-183.27,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528840,-103.07,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528840,-26.98,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528840,"-2,036.75",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528840,"-2,276.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528841,"2,452.42",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528841,"84,646.32",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528841,"-2,044.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528841,"1,979.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528841,"3,800.74",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528731,"-40,070.99",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528731,-161.91,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528731,-69.25,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528731,-23.83,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528731,"-1,215.00",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528731,"-1,287.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528732,"1,277.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528732,"83,490.87",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528732,"-2,062.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528732,"7,075.50",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528732,"3,899.47",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528741,"-36,284.62",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528741,-130.83,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528741,-40.48,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528741,-19.26,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528742,"3,219.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528742,"72,383.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528742,"-1,727.51",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528742,"3,020.83",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528742,454.96,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528742,"2,789.71",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528743,"-65,340.66",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528743,-278.14,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528743,-116.33,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528743,-40.94,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528743,"-2,039.58",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528743,"-2,085.42",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528744,"3,975.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528744,"134,269.11",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528744,"-3,300.50",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528744,"6,512.50",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528744,294.43,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528744,"6,440.53",
Department of Health,NHS Rotherham CCG,31/10/2016,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,EDEN SUPPORTED LIVING LTD,14630411,"35,799.14",
Department of Health,NHS Rotherham CCG,31/10/2016,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,14686603,"26,802.65",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528746,"50,216.58",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-APMS DES Violent Patients,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528746,690.48,
