Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592467,"51,410.94 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592467,"1,168.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592467,9.15 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592467,"3,746.27 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592467,"6,275.92 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820225,"69,334.60 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820225,"8,093.83 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820225,845.00 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820225,438.03 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820225,"8,813.31 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820227,"28,817.95 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820227,"3,679.94 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19820227,"2,401.85 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592462,"61,141.69 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592462,90.52 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592462,"3,966.67 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592462,194.40 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592462,"6,347.20 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"12,669.66 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"1,483.33 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,76.90 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"2,016.67 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"1,467.79 "
Department of Health,NHS Rotherham CCG,30/11/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"1,909.61 "
Department of Health,NHS Rotherham CCG,30/11/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,661.38 
Department of Health,NHS Rotherham CCG,30/11/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"3,915.02 "
Department of Health,NHS Rotherham CCG,30/11/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"3,149.62 "
Department of Health,NHS Rotherham CCG,30/11/2017,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"1,227.63 "
Department of Health,NHS Rotherham CCG,30/11/2017,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19614926,"2,868.51 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596316,"51,766.72 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596316,393.25 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596316,"4,491.67 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596316,99.40 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596316,"5,482.71 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,"65,605.42 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,936.00 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,25.53 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,603.36 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,"3,402.08 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,124.40 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596318,"6,089.10 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596314,"47,117.20 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596314,"1,226.17 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596314,"1,979.17 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596314,"4,189.51 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592460,"46,179.23 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592460,638.58 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592460,"7,075.50 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592460,"4,274.74 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592469,"38,253.48 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592469,"1,609.92 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592469,31.04 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592469,"3,204.17 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592469,"3,051.89 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,"73,977.84 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,"1,987.67 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,7.28 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,90.52 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,"6,512.50 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,333.80 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,41.48 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592471,"7,080.60 "
Department of Health,NHS Rotherham CCG,30/11/2017,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,19722074,"26,099.08 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"54,617.37 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"2,568.13 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"1,250.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,142.60 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"4,500.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,385.91 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,82.20 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-APMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"4,367.75 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"12,840.67 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592472,"4,243.96 "
Department of Health,NHS Rotherham CCG,30/11/2017,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,19620260,428.00 
Department of Health,NHS Rotherham CCG,30/11/2017,Income tax <1Yr,BALANCE SHEET,HMRC,19620260,"48,040.56 "
Department of Health,NHS Rotherham CCG,30/11/2017,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,19620260,97.00 
Department of Health,NHS Rotherham CCG,30/11/2017,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,19620260,"35,264.04 "
Department of Health,NHS Rotherham CCG,30/11/2017,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,19620260,"26,809.60 "
Department of Health,NHS Rotherham CCG,30/11/2017,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,19620260,(648.50)
Department of Health,NHS Rotherham CCG,30/11/2017,LPF Management Fees,BUSINESS INFORMATICS,KIER BUSINESS SERVICES LTD,19626074,"26,703.60 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,19480200,"33,916.01 "
Department of Health,NHS Rotherham CCG,30/11/2017,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,LODGE HEALTH CARE LTD,19845788,"31,258.65 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,"98,115.65 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,"3,057.08 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,"7,153.13 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,"1,073.76 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,"7,079.17 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,607.20 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19596320,"10,063.53 "
Department of Health,NHS Rotherham CCG,30/11/2017,Clinical&Medical-Serv Recd-CCGs,COLLABORATIVE COMMISSIONING,NHS SHEFFIELD CCG,19547452,"83,020.00 "
Department of Health,NHS Rotherham CCG,31/10/2017,Clinical&Medical-Commercial Sector,PATIENT TRANSPORT,NHS SHEFFIELD CCG,19455073,"126,888.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,19651953,"73,935.00 "
Department of Health,NHS Rotherham CCG,31/10/2017,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,19310255,"71,550.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,19801538,"34,415.55 "
Department of Health,NHS Rotherham CCG,30/11/2017,Clinical&Medical-Commercial Sector,PATIENT TRANSPORT,PREMIER CARE DIRECT LTD,19626086,"38,557.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,19604233,"185,473.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,19604240,"2,241,064.08 "
Department of Health,NHS Rotherham CCG,30/11/2017,Cont Care- Children,CHC CHILDREN,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,19770966,"32,650.43 "
Department of Health,NHS Rotherham CCG,30/11/2017,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,19827067,"24,347.28 "
Department of Health,NHS Rotherham CCG,30/11/2017,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,19827067,"12,545.71 "
Department of Health,NHS Rotherham CCG,30/11/2017,Oth Travel Costs-Training Trav&Subs,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19547483,397.04 
Department of Health,NHS Rotherham CCG,30/11/2017,Seconded-Basic Sal-Staff fm oth org,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19547483,"33,945.18 "
Department of Health,NHS Rotherham CCG,30/11/2017,Stationery,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19547483,282.48 
Department of Health,NHS Rotherham CCG,30/11/2017,Computer Hardware Purch,PRIMARY CARE IT,ROTHERHAM NHS FOUNDATION TRUST,19562879,"115,141.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Computer Network Costs,IM&T,ROTHERHAM NHS FOUNDATION TRUST,19562881,"57,332.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Clinical&Medical-Serv Recd-F Trsts,Winter Resilience,ROTHERHAM NHS FOUNDATION TRUST,19603910,"71,800.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Clinical&Medical- Non NHS LES,LOCAL ENHANCED SERVICES,ROTHERHAM NHS FOUNDATION TRUST,19626053,"36,000.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Oth Travel Costs-Training Trav&Subs,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19869217,647.92 
Department of Health,NHS Rotherham CCG,30/11/2017,Seconded-Basic Sal-Staff fm oth org,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19869217,"35,590.68 "
Department of Health,NHS Rotherham CCG,30/11/2017,Stationery,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19869217,541.13 
Department of Health,NHS Rotherham CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,19433267,"11,382,941.00 "
Department of Health,NHS Rotherham CCG,31/10/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,19433267,"2,402,361.00 "
Department of Health,NHS Rotherham CCG,31/10/2017,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,ROTHERHAM NHS FOUNDATION TRUST,19414582,"28,158.64 "
Department of Health,NHS Rotherham CCG,31/10/2017,Oth Travel Costs-Training Trav&Subs,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19376166,3.92 
Department of Health,NHS Rotherham CCG,31/10/2017,Seconded-Basic Sal-Staff fm oth org,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19376166,"35,952.72 "
Department of Health,NHS Rotherham CCG,31/10/2017,Stationery,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,19376166,399.92 
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,19562833,"163,749.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,19562840,"107,217.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,19562844,"176,109.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,19562846,"1,625,559.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,(83.54)
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,(471.33)
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,"(5,857.42)"
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,"(1,137.14)"
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,(69.38)
Department of Health,NHS Rotherham CCG,30/11/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,"(10,740.62)"
Department of Health,NHS Rotherham CCG,30/11/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592473,"(10,826.94)"
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592474,"123,821.04 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592474,"3,748.50 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592474,4.30 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592474,118.36 
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592474,"1,092.73 "
Department of Health,NHS Rotherham CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19592474,"14,247.24 "
Department of Health,NHS Rotherham CCG,30/11/2017,Clinical&Medical-Voluntary Sector,ACUTE CHILDRENS SERVICES,VOLUNTARY ACTION ROTHERHAM,19771241,"100,000.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,19504815,"119,257.60 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,19504818,"619,282.00 "
Department of Health,NHS Rotherham CCG,30/11/2017,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,19562860,"48,159.53 "
,,,,,,,"24,011,750.06 "
