Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,1040.64,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,36556.19,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,1377.65,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,3191.67,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,11280,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,176.84,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22952324,3757.19,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22952328,607.04,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22952328,23613.58,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22952328,3135.04,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22952332,1400,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22952332,44316.52,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22952332,74.87,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22952332,5519.59,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954444,-1430.88,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954444,-1226.34,
Department of Health,NHS Stockport CCG,31/07/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954444,-546.05,
Department of Health,NHS Stockport CCG,31/07/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954444,-18157.45,
Department of Health,NHS Stockport CCG,31/07/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954444,-19363.43,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954445,250949.33,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954445,1951.2,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954445,1756.83,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954445,9114.58,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954445,225.92,
Department of Health,NHS Stockport CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22954445,26742.15,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Serv Recd-NHS Trst,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,22964405,65318,654435138
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22964406,703527,654435138
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22964408,72919,654435138
Department of Health,NHS Stockport CCG,31/07/2018,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,23004936,771,
Department of Health,NHS Stockport CCG,31/07/2018,Income tax <1Yr,BALANCE SHEET,HMRC,23004936,58872.09,
Department of Health,NHS Stockport CCG,31/07/2018,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,23004936,1314,
Department of Health,NHS Stockport CCG,31/07/2018,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,23004936,42913.56,
Department of Health,NHS Stockport CCG,31/07/2018,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,23004936,31039.3,
Department of Health,NHS Stockport CCG,31/07/2018,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,23004936,-1068.56,
Department of Health,NHS Stockport CCG,31/07/2018,Statutory Paternity Pay < 1 yr,BALANCE SHEET,HMRC,23004936,-267.14,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,23008419,197016,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,23008477,-34420,654418333
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,23008520,46146,654418333
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,HOSPICES,ST ANNES HOSPICE,23008600,217962,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,23008623,96041.06,GB654945109
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,NCAS/OATS,INHEALTH CATS LTD,23008634,35891.39,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,NCAS/OATS,INHEALTH CATS LTD,23008643,-36312.94,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,23008646,-105388,
Department of Health,NHS Stockport CCG,31/07/2018,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CHRISTIE HOSPITAL NHS FOUNDATION TRUST,23008660,323480.58,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,23008662,466659.6,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,23008667,28064,915970991
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,23008670,25412,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,23008684,54945,GB654951509
Department of Health,NHS Stockport CCG,31/07/2018,Cont Care-Physical Disab (<65),CHC ADULT JOINT FUNDED,MARIA MALLABAND CARE GROUP,23008697,32397.12,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,23008729,29211,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,23008730,590742,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,DIAGNOSTIC HEALTHCARE LTD,23008743,49827.06,204941917
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,NATIONAL UNPLANNED PREGNANCY ADVISORY SERVICE,23008749,25116.08,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - ADULTS,PENNINE CARE NHS FOUNDATION TRUST,23038451,-27600.95,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - ADULTS,PENNINE CARE NHS FOUNDATION TRUST,23059707,27600.95,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23059724,-67930,654415538
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,23059729,40166.36,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,23059731,38333.33,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Othe Public Sector,PLANNED CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,23059732,41703,GB158556040
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,23059736,42908.75,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,OAKWOOD HOUSE PSYCHOLOGICAL SERVICES & TRAINING LTD,23059740,44867.43,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,23059760,280180,938297867
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,SPECSAVERS HEARCARE LTD,23112158,28843.54,913158146
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,23112160,583500,
Department of Health,NHS Stockport CCG,31/07/2018,Computer Software/License,NON RECURRENT PROGRAMMES,GRAPHNET HEALTH LTD,23135864,193656,650603758
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,23141038,49932.68,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,23141041,228317,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,23141047,42908.75,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,23141056,229726,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23171682,4108414,654415538
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,23272534,2317557,
Department of Health,NHS Stockport CCG,31/07/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,23272538,33045,
Department of Health,NHS Stockport CCG,31/07/2018,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,23272572,56805.63,
