Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,28019386,4303.5,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,28019386,65137.67,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,28019386,5312.4,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,28019386,5190.83,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,28019386,487.29,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,28019386,7598.49,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,28019388,27549.85,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,28019388,1708.58,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,28019388,2236.76,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,28019388,3459.56,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,28019390,2652.4,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,28019390,37354.53,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,28019390,142.64,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,28019390,3064.45,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,28019390,2045.83,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,28019390,4335.8,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,114493.84,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,7877.88,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,9345.69,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,18990,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,7602.5,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,140.52,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,13737.56,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,176.05,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,28019394,81.74,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019395,-198.61,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019395,-2859.51,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019395,-16992.29,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019395,-14997.22,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,2856.65,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,39215.76,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,688.83,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,3151.93,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,3191.67,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,172.16,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,28019396,3951.26,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,28019400,1501,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,28019400,23655.92,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,28019400,1943.93,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,28019400,2888.06,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,28019404,3127.88,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,28019404,45803.32,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,28019404,37.44,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,28019404,3784.3,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,28019404,5857.29,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-2441.67,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-1411.28,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-6949.12,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-924.18,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-13917.31,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-15234.77,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28019405,-6523.86,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,28039522,771,654457614
Department of Health,NHS Stockport CCG,31/07/2019,Income tax <1Yr,BALANCE SHEET,HMRC,28039522,59723.3,654457614
Department of Health,NHS Stockport CCG,31/07/2019,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,28039522,1637,654457614
Department of Health,NHS Stockport CCG,31/07/2019,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,28039522,43430.66,654457614
Department of Health,NHS Stockport CCG,31/07/2019,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,28039522,32008.23,654457614
Department of Health,NHS Stockport CCG,31/07/2019,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,28039522,-5019.04,654457614
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,74121.75,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,12249.94,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,3269.55,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,28624.5,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,6077.13,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,2812.5,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,245.79,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,28040315,8020.69,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,9926.89,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,80225.4,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,476.72,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,1971.13,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,28040316,17257,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,6630.99,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,14170,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,5450,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,533.36,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,28040316,10468.7,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,28040317,86530.36,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,28040317,11024.33,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,28040317,2519.06,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,28040317,22054,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,28040317,7157.04,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,28040317,5800,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,28040317,8924.35,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,294080.99,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,27734.36,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,3433.23,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HEATON MOOR MEDICAL GROUP,28040319,30057.5,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,23710.16,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,13685.43,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,509.67,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL GROUP,28040319,32454.13,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,MERSEY CARE NHS FOUNDATION TRUST,28047450,-33700,654412841
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HEATON MOOR MEDICAL GROUP,28075690,30054.82,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,28083747,54600,654974295
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,28083768,753920,65 4939786
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,28083771,29977,65 4939786
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,28083773,52045.84,GB654951509
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,28083793,303640,938297867
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,28083803,138761.05,938297867
Department of Health,NHS Stockport CCG,31/07/2019,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,LONDON & MANCHESTER HEALTHCARE (ROMILEY) LTD,28113516,26655.43,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Serv Recd-NHS Trst,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,28167486,68069,654435138
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,28167489,76459,654435138
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,28167493,27390.67,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,28167503,54673,654418333
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,28167506,198151.67,654919892
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,28167509,124637.8,GB235134980
Department of Health,NHS Stockport CCG,31/07/2019,NHS AP InterComm NHSE-CCG Accruals,BALANCE SHEET,NHS MANCHESTER CCG,28183216,93224,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,NHS AP InterComm NHSE-CCG Accruals,BALANCE SHEET,NHS MANCHESTER CCG,28183252,-93224,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,SPECSAVERS HEARCARE LTD,28183286,35579.06,163836882
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,28183312,47211,915970991
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,DIAGNOSTIC HEALTHCARE LTD,28183367,37769.78,204941917
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,28196078,822633,654435138
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,28222202,45161.17,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,HOSPICES,ST ANNES HOSPICE,28222265,280649.25,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,28239580,302225,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,28239584,52830.73,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,PRIMARY EYECARE SERVICES LTD,28239588,37107,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,28239885,470000,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,28239890,470000,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BRAMHALL PARK MEDICAL CENTRE,28250936,33846.03,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,28250936,6654.14,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Non Contract,CONTRACT MANAGEMENT,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,28281152,50600,654415538
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28281530,26420,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28281536,39232,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28281538,30840,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,NHS OLDHAM CCG,28281758,92984,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Other Gen Supplies & Srv,IM&T,NHS OLDHAM CCG,28281758,17834,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,28283596,39235.83,GB654929594
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,28283729,56805.63,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Non Contract,CONTRACT MANAGEMENT,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,28283768,-50600,654415538
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,NON RECURRENT PROGRAMMES,PENNINE CARE NHS FOUNDATION TRUST,28303701,-107660,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,28314518,25000,GB158556040
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,28314518,1083000,GB158556040
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,28314518,132916.67,GB158556040
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,28314518,317666.66,GB158556040
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,28314518,24083.34,GB158556040
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,28314518,100333.33,GB158556040
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28314557,30840,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28314565,39232,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28314572,26420,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,28314583,2468292,654425730
Department of Health,NHS Stockport CCG,31/07/2019,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,THE CHRISTIE NHS FOUNDATION TRUST,28315771,348792.08,654916118
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,28315811,4526544.58,654415538
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Devolved Admin'n,NCAS/OATS,BETSI CADWALADR UNIVERSITY LHB,28315837,54031,654439560
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,28315852,1662641,654974295
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,28315859,13726035,654974295
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,28315893,133487.48,654945109
