Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,42844.18,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,459.64,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,5050,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,1101.39,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,24668.89,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,5147.76,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,2688.32,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,45600.07,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,671.18,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,631.99,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,9500,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,203.6,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,23090.15,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22568748,5428.68,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,49759.52,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,2240,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,311.62,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,963.87,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,4143.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,29882.29,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,6490.68,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,22568750,4573,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,22568752,50972.94,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,22568752,401.71,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,22568752,2400.48,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,22568752,2614.08,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,22568752,19840.4,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,22568752,6991.86,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,140,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,2731.68,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,67417.07,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,624.41,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,1658.33,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,85.75,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,30374.11,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22568753,8434.98,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22568755,62782.77,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22568755,3116.79,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22568755,4658.33,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22568755,23399.4,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22568755,7438.8,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,26827.07,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,216.8,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,307.51,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,686.81,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,16634.25,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,3162.65,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22568757,2565,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,1120,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,693.76,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,35905.27,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,285.29,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,516.08,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,2045.83,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,19993.19,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22568759,4093.21,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,86.72,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,14032.44,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,1526,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,1373.63,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,1187.5,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,1000,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,5027.49,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SURGERY BRINNINGTON ROAD,22568761,1162.85,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,108323.91,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,2558.24,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,422.56,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,11500,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,4551.35,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,7460.83,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,16200.15,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,59845.68,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,13083.12,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22568763,9707,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22568765,36075.79,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22568765,1377.65,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22568765,1405.09,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22568765,3191.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22568765,15778.91,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22568765,3757.19,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22568769,840,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22568769,476.96,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22568769,24032.9,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22568769,11924.46,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22568769,3135.04,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,140,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,15932.86,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,283.77,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,3845,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,920.51,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,8498.89,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22568771,1777.58,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22568773,43711.51,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22568773,74.87,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22568773,2399.36,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22568773,27791.45,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22568773,5519.59,
Department of Health,NHS Stockport CCG,30/06/2018,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,22573654,721,
Department of Health,NHS Stockport CCG,30/06/2018,Income tax <1Yr,BALANCE SHEET,HMRC,22573654,57274.6,
Department of Health,NHS Stockport CCG,30/06/2018,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,22573654,1542,
Department of Health,NHS Stockport CCG,30/06/2018,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,22573654,41696.93,
Department of Health,NHS Stockport CCG,30/06/2018,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,22573654,30514.22,
Department of Health,NHS Stockport CCG,30/06/2018,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,22573654,-534.28,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573943,-1214.68,
Department of Health,NHS Stockport CCG,30/06/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573943,-924.18,
Department of Health,NHS Stockport CCG,30/06/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573943,-15761.96,
Department of Health,NHS Stockport CCG,30/06/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573943,-24683.99,
Department of Health,NHS Stockport CCG,30/06/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573943,-7199.92,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,248282.22,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,840,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,2558.24,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,1756.83,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,5847.64,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,9114.58,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,443.78,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,139323.58,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,26742.15,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22573944,19003,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,84244.61,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,1526.02,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,2925.76,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,37281.22,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,9679.61,
Department of Health,NHS Stockport CCG,30/06/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,17076.28,
Department of Health,NHS Stockport CCG,30/06/2018,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,690,
Department of Health,NHS Stockport CCG,30/06/2018,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,2718.76,
Department of Health,NHS Stockport CCG,30/06/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,2696.26,
Department of Health,NHS Stockport CCG,30/06/2018,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,4370,
Department of Health,NHS Stockport CCG,30/06/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,22595799,17218.78,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,4340,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,59583.09,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,586.83,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,5826,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,11445.08,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,3039.71,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,31035.5,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,31281.88,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,22595800,7571.86,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,22619653,33045,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,22619655,217726,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,22619656,46146,654418333
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,INHEALTH CATS LTD,22619657,36312.94,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,22619674,27390.67,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,22619676,96041.06,GB654945109
Department of Health,NHS Stockport CCG,30/06/2018,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CHRISTIE HOSPITAL NHS FOUNDATION TRUST,22619678,323480.58,
Department of Health,NHS Stockport CCG,30/06/2018,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CHRISTIE HOSPITAL NHS FOUNDATION TRUST,22619685,323480.58,
Department of Health,NHS Stockport CCG,30/06/2018,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CHRISTIE HOSPITAL NHS FOUNDATION TRUST,22619702,-323480.58,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,22619715,54944,GB654951509
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,NHS OLDHAM CCG,22619731,99767,
Department of Health,NHS Stockport CCG,30/06/2018,Other Gen Supplies & Srv,IM&T,NHS OLDHAM CCG,22619731,18487,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,22619759,590742,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,22619763,29211,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22637575,466659.6,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22637581,38333.33,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22637584,110169.32,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,22637594,39133,
Department of Health,NHS Stockport CCG,30/06/2018,Other Gen Supplies & Srv,CORPORATE COSTS & SERVICES,NHS SALFORD CCG,22637619,45350,
