Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22110127,354.98,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,22110127,8434.98,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22110129,1820,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22110129,390.24,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22110129,62782.77,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22110129,4658.33,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,22110129,7438.8,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,26827.07,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,420,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,260.16,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,307.51,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,3162.65,
Department of Health,NHS Stockport CCG,31/05/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,6062.64,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,1161.17,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,1151.56,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,22110131,6035.93,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22110133,35905.27,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22110133,285.29,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22110133,2045.83,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22110133,299.52,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,22110133,4093.21,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22110138,560,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22110138,36075.79,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22110138,1377.65,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22110138,3191.67,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,22110138,3757.19,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22110142,476.96,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22110142,24032.9,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22110142,50531.76,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,22110142,3135.04,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22110144,15932.86,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22110144,283.77,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22110144,42285.23,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BL MEDICAL PRACTICE,22110144,1777.58,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22110146,43711.51,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22110146,74.87,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22110146,4526,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22110146,15540.09,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,22110146,5519.59,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111898,-2476.84,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111898,-1214.68,
Department of Health,NHS Stockport CCG,31/05/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111898,-924.18,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111898,-15761.96,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111898,-17014.71,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111899,248282.22,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111899,1647.68,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111899,1756.83,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111899,747.73,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111899,9114.58,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,22111899,26742.15,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,22127903,-190.71,
Department of Health,NHS Stockport CCG,31/05/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,22127903,-8060.92,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,22127903,-1161.17,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,22127903,-3560.55,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,22127903,-5017.35,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,22127903,-8128.19,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22127904,42844.18,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22127904,459.64,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22127904,11439.44,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22127904,213128.3,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22127904,5147.76,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22127905,560,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22127905,867.2,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22127905,45600.07,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22127905,671.18,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,22127905,5428.68,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,108323.91,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,2940,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,2514.88,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,422.56,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,7460.83,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,11880,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,3610.31,
Department of Health,NHS Stockport CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,13083.12,
Department of Health,NHS Stockport CCG,31/05/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,4989.28,
Department of Health,NHS Stockport CCG,31/05/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,22127906,4710.19,
Department of Health,NHS Stockport CCG,31/05/2018,Computer Software/License,NON RECURRENT PROGRAMMES,CONSULTANT CONNECT LTD,22181206,72000,GB212422658
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,22181223,46146,654418333
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,22181227,197015.58,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,PRIMARY EYECARE LTD,22181252,33687,
Department of Health,NHS Stockport CCG,31/05/2018,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CHRISTIE HOSPITAL NHS FOUNDATION TRUST,22181267,351425.75,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,22181296,42908.75,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,22181303,27390.67,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,22181324,54969,GB654951509
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,22181328,29211,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,22181330,590742,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22181383,466659.6,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22181407,-165253.96,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,22181410,95926.58,938297867
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,22181413,176730,938297867
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,22181419,207714,938297867
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,22181422,104763.4,938297867
Department of Health,NHS Stockport CCG,31/05/2018,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,22202937,675,
Department of Health,NHS Stockport CCG,31/05/2018,Income tax <1Yr,BALANCE SHEET,HMRC,22202937,56704.4,
Department of Health,NHS Stockport CCG,31/05/2018,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,22202937,1176,
Department of Health,NHS Stockport CCG,31/05/2018,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,22202937,40261.53,
Department of Health,NHS Stockport CCG,31/05/2018,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,22202937,29888.75,
Department of Health,NHS Stockport CCG,31/05/2018,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,22202937,-1391.2,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,NHS OLDHAM CCG,22208410,99767,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22208475,38333.33,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22208481,110169.32,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22208487,38333.33,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22208490,110169.32,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22227189,700436,654435138
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Serv Recd-NHS Trst,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,22227310,68997,654435138
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22227329,72919,654435138
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22227337,700436,654435138
Department of Health,NHS Stockport CCG,31/05/2018,"Books, Journals & Subscr",STRATEGY & DEVELOPMENT,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,22227346,40000,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,DIAGNOSTIC HEALTHCARE LTD,22351061,44599.91,204941917
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22351358,-42130.5,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,22382991,26833.36,915970991
Department of Health,NHS Stockport CCG,31/05/2018,Cont Care- Children,CHC CHILDREN,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22402179,40489,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,22450166,95646.2,GB654945109
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,22450189,49932.68,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,22450198,56805.63,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,22450206,2320321,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22450212,25000,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22450212,1083000,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22450212,132916.67,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22450212,317666.66,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22450212,24083.34,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22450212,100333.33,GB158556040
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,22450228,281240,
Department of Health,NHS Stockport CCG,31/05/2018,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PRIMARY EYECARE LTD,22450287,31350,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22450305,4108414,654415538
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,22450308,36800,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,22450339,54600,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,22450347,1589254,
Department of Health,NHS Stockport CCG,31/05/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,22450349,12879584,
