Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,AP Amount,Description,Purchase Invoice Number
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HANSCOMBE HOUSE SURGERY,34000670,"15,858.00",C&M-GMS Prem Actual Rent,HT000050129
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HANSCOMBE HOUSE SURGERY,34000670,381.49,ME - GMS GP Prior Year ERs,HT000050129
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HANSCOMBE HOUSE SURGERY,34000670,75.28,ME-GMS GP Prior Year EEs,HT000050129
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,33772390,552.73,Cont Care-FNC Client Continence Allow,STC060580TOSTC060615
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,33772390,"29,322.00",Cont Care-Funded Nursing Care Allow,STC060580TOSTC060615
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,33772392,596.75,Cont Care-FNC Client Continence Allow,STC060477TOSTC060514
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,33772392,"30,189.05",Cont Care-Funded Nursing Care Allow,STC060477TOSTC060514
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,33857398,"3,659,107.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102013
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,33782759,"26,922.00",Clinical&Medical-Othe Public Sector,1803106546
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,33782759,"81,384.00",Clinical&Medical-Othe Public Sector,1803106546
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HERTFORDSHIRE COUNTY COUNCIL,33782759,"81,937.00",Cont Care- Adult 100% Fully Funded,1803106546
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Seconded-Basic Sal-Staff fm oth org,OPERATIONS MANAGEMENT,HERTFORDSHIRE COUNTY COUNCIL,33782759,"4,598.00",Seconded-Basic Sal-Staff fm oth org,1803106546
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Soc Care-Other Soc Care,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,33782759,"1,199,429.00",Soc Care-Other Soc Care,1803106546
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Travel Booking Services,PATIENT TRANSPORT,HERTFORDSHIRE COUNTY COUNCIL,33856466,"65,574.00",Travel Booking Services,1803106941
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,33965692,"357,092.00",Clinical&Medical-Othe Public Sector,1803121131
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,33965694,"196,813.00",Clinical&Medical-Othe Public Sector,1803121135
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,33857413,"6,624,854.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102014
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,33849095,"142,462.11",Clinical&Medical-Independent Sector,5989
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,33849095,"25,811.60",Clinical&Medical-Independent Sector,5989
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,33849095,"469,813.93",Clinical&Medical-Independent Sector,5989
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,33849097,"144,841.98",Clinical&Medical-Independent Sector,5988
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Clinical Other,NHS 111,HERTS URGENT CARE,33918361,"131,579.31",Clinical&Medical-Clinical Other,6022
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Clinical Other,NHS 111,HERTS URGENT CARE,33918383,"29,867.70",Clinical&Medical-Clinical Other,6023
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,URGENT CARE,HERTS URGENT CARE,34054982,"70,547.35",Clinical&Medical-Independent Sector,5994
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HIGH ST SURGERY,34000672,"38,507.25",C&M-GMS Global Sum,HT000050131
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,33857437,"123,364.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102016
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,External Consultancy Fees,ADHOC BUSINESS,INSIGHT DIRECT (UK) LTD,33775475,"23,319.00",External Consultancy Fees,4962716
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000673,"-1,389.96",C&M-GMS GP Statutory Levy,HT000050132
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000673,-94.77,C&M-GMS Voluntary Levy,HT000050132
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000673,"-10,929.00",ME - GMS GP Prior Year ERs,HT000050132
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000673,"-6,198.59",ME-GMS GP Pension EEs,HT000050132
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000673,"-6,763.43",ME-GMS GP Pension ERs Adjustments,HT000050132
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000673,"-10,260.00",ME-GMS GP Prior Year EEs,HT000050132
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000674,"93,648.74",C&M-GMS Global Sum,HT000050133
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000674,"2,615.28",C&M-GMS PCO Doctors Ret Scheme,HT000050133
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KELLER P & PARTNERS,34000674,"27,000.00",C&M-GMS Prem Notional Rent,HT000050133
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KING GEORGE SURGERY,34000676,"109,782.54",C&M-GMS Global Sum,HT000050135
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KING GEORGE SURGERY,34000676,"1,363.50",C&M-GMS Prem Actual Rent,HT000050135
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,34021526,"30,590.35",C&M-GMS Cost of Drugs -Dispensing,HT000050422
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,KING GEORGE SURGERY,34021526,"4,196.79",C&M-GMS Prof Fees Dispensing,HT000050422
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,34021526,173.85,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,HT000050422
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33857444,"35,296.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102017
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KNEBWORTH AND MARYMEAD PRACTICE,34000678,"93,085.31",C&M-GMS Global Sum,HT000050137
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KNEBWORTH AND MARYMEAD PRACTICE,34000678,"7,737.50",C&M-GMS Prem Actual Rent,HT000050137
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LEA VALLEY HEALTH LTD,33819045,"74,473.41",C&M-APMS Contract Value,HT000050021
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LEA VALLEY HEALTH LTD,33819045,"6,233.40",C&M-PMS QOF Aspiration,HT000050021
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Clinical Other,GP FORWARD VIEW,LEA VALLEY HEALTH LTD,33933873,"25,652.98",Clinical&Medical-Clinical Other,FSEN09200030
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LISTER HOUSE SURGERY HATFIELD,34000680,"96,261.85",C&M-GMS Global Sum,HT000050139
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LISTER HOUSE SURGERY HATFIELD,34000680,"28,850.00",C&M-GMS Prem Notional Rent,HT000050139
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LISTER HOUSE SURGERY HATFIELD,34000680,27.05,C&M-GMS QOF Aspiration,HT000050139
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33857451,"70,591.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102018
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR HOUSE SURGERY STEVENAGE,34000682,"38,146.91",C&M-GMS Global Sum,HT000050141
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAPLES HEALTH CENTRE,34000684,"81,173.88",C&M-GMS Global Sum,HT000050143
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,33881785,"29,642.85",Clinical&Medical-Voluntary Sector,MS201586
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,33857311,"189,471.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102003
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,34054986,"-136,270.00",Hcare Srv Rec Fdtn Trust-Prior Year,C0000218
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,33964187,"123,108.05",Clinical&Medical-Independent Sector,27410
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,33989274,"123,108.05",Clinical&Medical-Independent Sector,27767
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33857464,"419,779.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102020
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34000688,"53,098.91",C&M-GMS Global Sum,HT000050147
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34000688,"1,875.00",C&M-GMS Prem Notional Rent,HT000050147
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34000688,"1,933.29",ME - GMS TPS Added Years Adj EEs,HT000050147
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34000688,"2,583.49",ME-GMS GP Pension EEs,HT000050147
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34000688,"2,477.82",ME-GMS GP Pension ERs Adjustments,HT000050147
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,34021531,"-54,064.99",C&M-GMS Cost of Drugs -Dispensing,HT000050427
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34021531,"-4,327.95",C&M-GMS PrscChrgsCll&RmttdbyGPCntra,HT000050427
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,34021532,"104,297.25",C&M-GMS Cost of Drugs -Dispensing,HT000050428
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,MUCH HADHAM HLTH CNTRE,34021532,"19,035.74",C&M-GMS Prof Fees Dispensing,HT000050428
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,34021532,"4,327.95",C&M-GMS PrscrptnChrgsColl&RmttdbyGP,HT000050428
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NEVELLS ROAD SURGERY,34000686,"76,371.36",C&M-GMS Global Sum,HT000050145
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NEVELLS ROAD SURGERY,34000686,"3,500.00",C&M-GMS Prem Notional Rent,HT000050145
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NEVELLS ROAD SURGERY,34000686,365.65,C&M-GMS QOF Aspiration,HT000050145
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NEW RIVER HEALTH,34000732,"141,104.08",C&M-GMS Global Sum,HT000050191
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,NEW RIVER HEALTH,34000732,"6,615.28",C&M-GMS PCO Doctors Ret Scheme,HT000050191
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NEW RIVER HEALTH,34000732,"17,587.50",C&M-GMS Prem Notional Rent,HT000050191
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,NEW RIVER HEALTH,34000732,45.51,ME-GMS GP Pension EEs Adjustments,HT000050191
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NEW RIVER HEALTH,34000732,45.14,ME-GMS GP Pension ERs Adjustments,HT000050191
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,33849070,"83,213.40",Rent,H317855
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Rates,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,33849073,"40,773.33",Rates,H317858
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Contr Estate Management,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,33849074,"15,672.00",Contr Estate Management,H319632
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Service Charge,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,33849074,"11,526.45",Service Charge,H319632
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Service Charge,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,33849074,"57,632.24",Service Charge,H319632
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753926,"-1,050.00",Cont Care- Palliative Care,NNH2009WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753926,"34,964.29",Cont Care-Physical Disab (65+),NNH2009WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753927,"3,085.72",Cont Care- Adult 100% Fully Funded,NNH2012WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753927,"36,314.28",Cont Care-Physical Disab (65+),NNH2012WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753930,"35,142.86",Cont Care-Physical Disab (65+),NNH2010WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753932,"3,428.57",Cont Care- Adult 100% Fully Funded,NNH2011WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,33753932,"36,314.29",Cont Care-Physical Disab (65+),NNH2011WR
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,33857466,"811,458.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102021
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Corporation Tax Payable,BALANCE SHEET,ONE-OFF SUPPLIER,33967514,-351.11,Corporation Tax Payable,107095-11-SEP-2020
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Utilisation-Cont Care<1Yr,BALANCE SHEET,ONE-OFF SUPPLIER,33967514,"27,546.16",Utilisation-Cont Care<1Yr,107095-11-SEP-2020
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCN DES PCN support,GP FORWARD VIEW,PA CONSULTING SERVICES LTD,33753865,"27,000.00",C&M-GMS PCN DES PCN support,3840
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCN DES PCN support,GP FORWARD VIEW,PA CONSULTING SERVICES LTD,33753920,"27,000.00",C&M-GMS PCN DES PCN support,4014
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCN DES PCN support,GP FORWARD VIEW,PA CONSULTING SERVICES LTD,33964242,"27,000.00",C&M-GMS PCN DES PCN support,3717
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCN DES PCN support,GP FORWARD VIEW,PA CONSULTING SERVICES LTD,33964243,"27,000.00",C&M-GMS PCN DES PCN support,3690
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK GREEN SURGERY BROXBOURNE,34000690,"73,312.18",C&M-GMS Global Sum,HT000050149
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK GREEN SURGERY BROXBOURNE,34000690,"21,725.00",C&M-GMS Prem Notional Rent,HT000050149
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARSONAGE SURGERY,34000692,"41,188.05",C&M-GMS Global Sum,HT000050151
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PARSONAGE SURGERY,34000692,"8,355.00",C&M-GMS Prem Actual Rent,HT000050151
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PEARTREE GROUP PRACTICE,34000728,"147,434.21",C&M-GMS Global Sum,HT000050187
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,PEARTREE GROUP PRACTICE,34000728,"4,000.00",C&M-GMS PCO Doctors Ret Scheme,HT000050187
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PEARTREE GROUP PRACTICE,34000728,"19,125.00",C&M-GMS Prem Actual Rent,HT000050187
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PEARTREE GROUP PRACTICE,34000728,"21,700.00",C&M-GMS Prem Notional Rent,HT000050187
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33722125,"34,447.27",Cont Care-Funded Nursing Care Allow,PN2018N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33722126,986.49,Cont Care-FNC Client Continence Allow,PN2019N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33722126,"37,830.24",Cont Care-Funded Nursing Care Allow,PN2019N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33733827,955.59,Cont Care-FNC Client Continence Allow,PN2020N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33733827,"36,784.12",Cont Care-Funded Nursing Care Allow,PN2020N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33743882,947.74,Cont Care-FNC Client Continence Allow,PN2021N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,PINELODGE CARE HOME,33743882,"36,495.10",Cont Care-Funded Nursing Care Allow,PN2021N
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PORTMILL SURGERY,34000694,"101,452.37",C&M-GMS Global Sum,HT000050153
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PORTMILL SURGERY,34000694,436.48,C&M-GMS QOF Aspiration,HT000050153
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,POTTERELLS MEDICAL CENTRE,34000696,"108,729.23",C&M-GMS Global Sum,HT000050155
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,POTTERELLS MEDICAL CENTRE,34000696,"6,195.00",C&M-GMS Prem Actual Rent,HT000050155
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,POTTERELLS MEDICAL CENTRE,34000696,"15,581.25",C&M-GMS Prem Notional Rent,HT000050155
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),33857499,"5,709,907.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102026
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,-985.6,C&M-GMS GP Statutory Levy,HT000050158
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,-67.2,C&M-GMS Voluntary Levy,HT000050158
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,-126.67,ME - GMS TPS Added Years Adj EEs,HT000050158
