Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,16352905,"2,102,776.00",654946987,I0137629
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),16624709,"64,961.00",,45736465
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,16355100,"282,244.00",,B0032687
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,16692600,"41,575.63",654974100,I0054553
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,16355128,"106,006.00",915970991,06KHPNPF161712
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Miscellaneous Expenditure (L9),LOCAL ENHANCED SERVICES,SPRING HOUSE MEDICAL CENTRE,16706718,"26,880.00",,EPHMAR17
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,16315353,"655,510.00",654948687,SLA1733
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,16670066,"162,386.00",654948687,PERA1261
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,16662955,"-49,371.70",,HT000028826
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,16662956,"92,109.25",,HT000028827
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,16662956,"4,334.40",,HT000028827
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,16332136,"225,000.00",,244013
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,16670385,"-28,305.00",,24191
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,16662952,"37,614.88",,HT000028823
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,16662952,"1,671.60",,HT000028823
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,16413854,708.48,,NHS398
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,16413854,"27,678.40",,NHS398
,,,,,,,,,
,,,,,,,"51,652,155.47",,
