Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/03/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410034293,"£35,488.76",CHILDRENS CONTINUING CARE RECHARGE DEC 18
Department of Health,03F,31/03/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410034294,"£32,555.40",CHILDRENS CONTINUING CARE RECHARGE JAN 19
Department of Health,03F,31/03/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,9000031088,"-£2,000,000.00",CONTRIBUTION TOWARDS INITIATIVES WITHIN INTEGRATED FINANCIAL PLAN
Department of Health,03F,31/03/2019,Receipts in advance (CL) - O/Bal - Payments received on account < one year,BALANCE SHEET,NORTH LINCOLNSHIRE COUNCIL,ARREFUNDDMISFE03435,"£29,554.99",INV.NO.7015500385 PAID TWICE HENCE REFUN
Department of Health,03F,31/03/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,HESLEY GROUP,FC0465,"£44,183.22",CHC ID 995 AUG 18 TO MARCH 19
Department of Health,03F,31/03/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H114009,"£27,470.41",FM SERVICES WILBERFORCE COURT JAN 18
Department of Health,03F,31/03/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,H59175,"£45,740.41",FM SERVICES WILBERFORCE COURT JAN TO JUNE 18
Department of Health,03F,31/03/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H67504,"£34,315.29",FM SERVICES WESTBOURN HC JAN TO JUNE 18
Department of Health,03F,31/03/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,H72465,"£45,740.41",FM SERVICES JULY TO SEPT 18
Department of Health,03F,31/03/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H72466,"£34,315.29",FM SERVICES WESTBOURNE HC JULY TO SEPT 18
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000006285,"£30,350.64",NON PTS SERVICE/PATHOLOGY FEE
Department of Health,03F,31/03/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000033693,"£119,949.82",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,31/03/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000033823,"-£113,308.46",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,31/03/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000033824,"£114,183.09",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,31/03/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000034024,"£60,281.66",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAR19HCCGHS0094,"£229,228.52",MSK & SPA MONTH 12 18/19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAR19HCCGHS0095ESTRECON,"£68,997.57",HEALTHSHARE HULL MSK & SPA 
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,MEDICAS,MED002,"£45,191.49",PRIMARY CARE DEVELOPMENT GROUPING SUPPORT Q3 & Q4 
Department of Health,03F,31/03/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ABSOLUTELY CULTURED LTD,PP10044,"£65,000.00",LOCAL ENHANCED SERVICES 
Department of Health,03F,31/03/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,MEDICAS,PPMED003,"£122,913.00",LOCAL ENHANCED SERVICES 
Department of Health,03F,31/03/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HULL IVF,PPNOINV8863,"£39,674.71",LOCAL ENHANCED SERVICES 
Department of Health,03F,31/03/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,PPNOINV8880,"£86,378.40",LOCAL ENHANCED SERVICES 
Department of Health,03F,31/03/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HULL CITY COUNCIL,PPNOINV8881,"£220,275.54",LOCAL ENHANCED SERVICES 
Department of Health,03F,31/03/2019,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q120192020,"£27,245.25",Q1 FUNDING HOME START HULL 2019/20
